data;categoria;produto;classificacao;unidade_peso;menor;comum;maior;quilo;coletado_em
28/08/2026;PESCADOS;FILE DE TILAPIA;-;KG;41,14;42,13;43,31;1,0;29/08/2026 00:07:09
28/08/2026;PESCADOS;PANGASIUS;-;KG;9,0;9,5;10,0;1,0;29/08/2026 00:07:09
28/08/2026;PESCADOS;PINTADO;-;KG;22,0;23,0;24,0;1,0;29/08/2026 00:07:09
28/08/2026;PESCADOS;TAMBAQUI;-;KG;14,27;15,27;15,45;1,0;29/08/2026 00:07:09
28/08/2026;PESCADOS;TILÁPIA;-;KG;10,0;11,0;12,0;1,0;29/08/2026 00:07:09
28/08/2026;PESCADOS;TRUTA;-;KG;35,0;38,0;40,0;1,0;29/08/2026 00:07:09
